accident_date,accident_time,expw_step,weather_state,injur_man,injur_femel,dead_man,dead_femel,cause
2019-10-02,11:09:09,S1,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-06,21:01:01,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-12-07,10:30:30,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-10-29,12:17:17,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-10-24,16:14:14,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-27,18:51:51,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-23,21:53:53,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-09-23,19:54:54,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-19,11:37:37,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-03,14:26:26,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-12-05,23:56:56,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-28,09:40:40,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-28,10:04:04,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-20,02:14:14,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-11,13:20:20,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-22,12:09:09,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-27,05:35:35,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-09,21:05:05,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-05-06,20:24:24,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-14,11:15:15,ศรีรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-12-13,15:42:42,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-07-10,22:08:08,ฉลองรัช,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-25,03:47:47,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-16,03:17:17,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-07-29,14:35:35,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-24,08:48:48,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-30,11:20:20,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-04,11:39:39,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-19,12:50:50,ฉลองรัช,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-12-17,07:34:34,ฉลองรัช,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-10,14:40:40,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-09-27,00:57:57,ฉลองรัช,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-23,08:35:35,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-29,05:21:21,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-12-21,20:00:00,บูรพาวิถี,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-04-07,07:55:55,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-29,07:33:33,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-05-30,15:32:32,บูรพาวิถี,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-30,14:52:52,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-07,15:12:12,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-30,09:00:00,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-23,17:24:24,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-09-08,21:20:20,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-12,05:05:05,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-18,12:42:42,บูรพาวิถี,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-26,20:20:20,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-09-04,23:20:20,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-16,03:55:55,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-18,11:10:10,บูรพาวิถี,ปกติ,1,1,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-12,22:32:32,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-04,13:12:12,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-09-28,13:09:09,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-07-16,17:58:58,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-09-15,15:00:00,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-10-15,00:03:03,เฉลิมมหานคร,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-31,21:54:54,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-19,01:50:50,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-26,14:50:50,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-07-06,16:42:42,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-04-04,12:54:54,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-27,08:47:47,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-18,02:38:38,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-04-22,12:31:31,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-27,13:33:33,เฉลิมมหานคร,ฝนตก,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-05-20,13:52:52,เฉลิมมหานคร,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-10-02,16:00:00,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-16,10:49:49,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-16,00:42:42,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-07,18:52:52,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-10-09,05:45:45,เฉลิมมหานคร,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-03,06:17:17,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-05-14,16:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-13,08:50:50,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-04-21,15:28:28,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-20,22:47:47,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-10-31,05:23:23,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-29,06:37:37,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-07,08:22:22,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-14,06:31:31,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-10-19,04:19:19,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-07-13,13:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-26,15:32:32,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-23,07:39:39,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-11,10:10:10,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-07-10,06:10:10,บางพลี-สุขสวัสดิ์,ปกติ,2,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-21,14:49:49,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-04,06:15:15,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-04,00:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-05-25,14:41:41,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-06,14:42:42,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-12-16,15:59:59,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-17,00:25:25,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-13,08:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-26,12:55:55,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-07-08,13:25:25,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-07-14,11:48:48,บางพลี-สุขสวัสดิ์,ปกติ,1,0,1,0,สาเหตุจากสภาพรถ/ถนน           
2019-12-11,16:49:49,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-13,14:44:44,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-13,13:21:21,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-25,16:07:07,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-23,10:30:30,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-12-17,04:37:37,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-13,23:56:56,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-06,11:46:46,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-16,06:45:45,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-21,13:24:24,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-31,12:28:28,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-23,06:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-04-24,05:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-06,23:14:14,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-10-03,14:55:55,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-27,04:43:43,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-05-01,13:21:21,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-27,07:50:50,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,2,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-02-24,16:05:05,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-04-02,04:26:26,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-05,06:03:03,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,2,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-05-07,16:41:41,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-24,12:00:00,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-09-23,19:29:29,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-20,02:13:13,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,1,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-06,00:29:29,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-15,05:22:22,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-26,13:59:59,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-16,07:59:59,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-12-25,05:20:20,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-10-11,06:02:02,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-03-25,23:25:25,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-11-04,14:31:31,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-05-31,07:45:45,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-08-19,06:18:18,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,1,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-01-17,13:07:07,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-06-15,20:48:48,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-07-14,16:06:06,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2020-09-27,19:50:50,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,1,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-12-02,21:31:31,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน           
2019-12-17,12:20:20,ศรีรัช,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-02-24,18:05:05,บูรพาวิถี,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2019-11-25,01:24:24,บูรพาวิถี,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2019-10-01,04:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2019-11-05,02:25:25,เฉลิมมหานคร,ปกติ,2,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-08-01,23:36:36,เฉลิมมหานคร,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-09-04,06:41:41,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-09-08,13:24:24,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-09-08,10:11:11,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2019-11-24,06:15:15,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-01-29,06:16:16,บางพลี-สุขสวัสดิ์,ปกติ,2,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-09-03,17:22:22,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2019-12-22,05:38:38,บางพลี-สุขสวัสดิ์,ปกติ,1,1,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2019-11-29,12:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-02-14,05:52:52,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-07-29,06:05:05,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-07-15,16:53:53,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-06-06,16:16:16,ทางหลวงพิเศษหมายเลข 37,ปกติ,2,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2019-10-21,07:31:31,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร        
2020-04-28,10:24:24,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-03-15,12:25:25,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-01-05,02:18:18,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-01-29,20:38:38,ศรีรัช,ปกติ,2,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-11-16,22:57:57,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-07-06,20:23:23,ศรีรัช,ปกติ,1,2,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-12-06,21:41:41,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-05-09,14:52:52,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-05-22,10:08:08,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-11-13,04:23:23,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-05-24,22:50:50,ศรีรัช,ฝนตก,0,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-08-28,19:01:01,ศรีรัช,ฝนตก,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-11-26,08:00:00,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-11-28,00:34:34,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-03-10,01:33:33,ศรีรัช,ปกติ,1,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-04-26,16:03:03,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-12-09,06:51:51,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-08-31,09:00:00,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-01-29,23:17:17,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-12-07,05:14:14,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-01-27,09:34:34,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-09-26,03:24:24,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-06-24,11:11:11,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-03-22,17:31:31,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-02-28,12:34:34,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-07-29,13:39:39,ศรีรัช,ปกติ,1,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-01-18,18:17:17,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-02-20,22:00:00,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-11-06,01:10:10,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-02-09,16:35:35,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-01-31,23:23:23,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-09-17,22:46:46,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-09-09,06:02:02,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-11-30,08:35:35,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-07-10,14:00:00,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-03-04,09:21:21,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-10-11,20:00:00,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-11-02,22:15:15,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-05-06,12:57:57,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-05-01,11:39:39,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-03-11,05:39:39,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-09-15,02:41:41,ศรีรัช,ฝนตก,1,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-04-21,18:05:05,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-07-24,05:49:49,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-12-07,22:16:16,ศรีรัช,ปกติ,3,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-01-21,06:00:00,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-11-21,00:48:48,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-10-13,07:54:54,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-07-25,01:21:21,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-08-14,22:41:41,ศรีรัช,ฝนตก,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-03-20,08:09:09,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-01-18,21:05:05,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-10-06,01:06:06,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-06-07,22:54:54,ศรีรัช,ฝนตก,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-06-22,04:20:20,ศรีรัช,ฝนตก,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-12-12,14:38:38,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-03-14,22:48:48,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-12-02,11:04:04,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-07-21,08:51:51,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-12-14,10:44:44,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-12-14,11:05:05,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-11-29,23:02:02,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-10-26,05:25:25,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-07-18,02:35:35,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-02-22,23:54:54,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-07-30,06:48:48,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-03-16,06:53:53,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-02-25,16:24:24,ศรีรัช,ปกติ,1,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2019-10-21,00:22:22,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน       
2020-06-13,14:07:07,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน       
